[2026-02-14 22:44:32] CommandExecuted: Feed pet | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:55] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:23:55] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:24:42] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:24:42] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:24:43] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:24:43] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:06] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:26:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:06] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:26:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:07] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:26:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:27:31] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:27:31] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:50:21] CommandExecuted: Feed pet | Source: keyboard_input
[2026-02-15 00:50:21] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:50:41] CommandExecuted: Play with pet | Source: keyboard_input
[2026-02-15 00:50:41] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
