[2026-02-14 22:44:32] CommandExecuted: Feed pet | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:54] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:23:54] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:23:55] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:23:55] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:24:42] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:24:42] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:24:43] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:24:43] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:06] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:26:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:06] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:26:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:26:07] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 00:26:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:27:31] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:27:31] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:06] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Up (key: w) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:30:07] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 00:30:07] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 4, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:50:21] CommandExecuted: Feed pet | Source: keyboard_input
[2026-02-15 00:50:21] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 00:50:41] CommandExecuted: Play with pet | Source: keyboard_input
[2026-02-15 00:50:41] StateUpdate: Pet state updated: {'pos_x': 5, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:37:35] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 22:37:35] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 5, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:37:39] MovementEvent: Move Down (key: s) | Source: keyboard_input
[2026-02-15 22:37:39] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 50, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:37:40] CommandExecuted: Pet command 1 processed | Source: keyboard_input
[2026-02-15 22:37:40] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:38:37] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 22:38:37] StateUpdate: Pet state updated: {'pos_x': 7, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 50, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:38:39] CommandExecuted: Pet command 2 processed | Source: keyboard_input
[2026-02-15 22:38:39] StateUpdate: Pet state updated: {'pos_x': 7, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:38:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:38:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:39:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:40:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:41:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:42:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:43:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:47] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:44:57] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:07] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:17] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:27] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:37] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:48] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:45:58] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:46:08] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:46:18] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:46:28] SystemEvent: ResponseHandler activity check | Source: response_handler
[2026-02-15 22:46:38] MovementEvent: Move Right (key: d) | Source: keyboard_input
[2026-02-15 22:46:38] StateUpdate: Pet state updated: {'pos_x': 8, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:46:39] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 22:46:39] StateUpdate: Pet state updated: {'pos_x': 7, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:46:39] MovementEvent: Move Left (key: a) | Source: keyboard_input
[2026-02-15 22:46:39] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 65, 'energy': 50, 'level': 1} | Source: game_logic
[2026-02-15 22:46:40] CommandExecuted: Pet command 2 processed | Source: keyboard_input
[2026-02-15 22:46:40] StateUpdate: Pet state updated: {'pos_x': 6, 'pos_y': 6, 'name': 'FuzzPet', 'hunger': 30, 'happiness': 80, 'energy': 50, 'level': 1} | Source: game_logic
